method,num_samples,run,iterations,area
orthogonal_circle,10201,1,100,1.5503163825282837
orthogonal_circle,10201,2,100,1.5429251244471
orthogonal_circle,10201,3,100,1.5540120115688756
orthogonal_circle,10201,4,100,1.546620753487692
orthogonal_circle,10201,5,100,1.547236691661124
orthogonal_circle,10201,6,100,1.5503163825282837
orthogonal_circle,10201,7,100,1.5509323207017158
orthogonal_circle,10201,8,100,1.5404613717533722
orthogonal_circle,10201,9,100,1.5490845061814198
orthogonal_circle,10201,10,100,1.5429251244471
orthogonal_circle,10201,11,100,1.547852629834556
orthogonal_circle,10201,12,100,1.5416932481002361
orthogonal_circle,10201,13,100,1.5404613717533722
orthogonal_circle,10201,14,100,1.544157000793964
orthogonal_circle,10201,15,100,1.5404613717533722
orthogonal_circle,10201,16,100,1.5379976190596443
orthogonal_circle,10201,17,100,1.547236691661124
orthogonal_circle,10201,18,100,1.544157000793964
orthogonal_circle,10201,19,100,1.5497004443548517
orthogonal_circle,10201,20,100,1.54600481531426
orthogonal_circle,10201,21,100,1.5490845061814198
orthogonal_circle,10201,22,100,1.5435410626205321
orthogonal_circle,10201,23,100,1.5379976190596443
orthogonal_circle,10201,24,100,1.546620753487692
orthogonal_circle,10201,25,100,1.5404613717533722
orthogonal_circle,10201,26,100,1.5423091862736682
orthogonal_circle,10201,27,100,1.5386135572330764
orthogonal_circle,10201,28,100,1.5521641970485798
orthogonal_circle,10201,29,100,1.5497004443548517
orthogonal_circle,10201,30,100,1.5423091862736682
orthogonal_circle,10201,31,100,1.5435410626205321
orthogonal_circle,10201,32,100,1.5423091862736682
orthogonal_circle,10201,33,100,1.5447729389673959
orthogonal_circle,10201,34,100,1.5392294954065082
orthogonal_circle,10201,35,100,1.54600481531426
orthogonal_circle,10201,36,100,1.5379976190596443
orthogonal_circle,10201,37,100,1.5429251244471
orthogonal_circle,10201,38,100,1.546620753487692
orthogonal_circle,10201,39,100,1.5490845061814198
orthogonal_circle,10201,40,100,1.5361498045393482
orthogonal_circle,10201,41,100,1.5533960733954437
orthogonal_circle,10201,42,100,1.5429251244471
orthogonal_circle,10201,43,100,1.5503163825282837
orthogonal_circle,10201,44,100,1.548468568007988
orthogonal_circle,10201,45,100,1.544157000793964
orthogonal_circle,10201,46,100,1.54600481531426
orthogonal_circle,10201,47,100,1.5386135572330764
orthogonal_circle,10201,48,100,1.5410773099268043
orthogonal_circle,10201,49,100,1.5429251244471
orthogonal_circle,10201,50,100,1.5521641970485798
orthogonal_circle,10201,51,100,1.5521641970485798
orthogonal_circle,10201,52,100,1.5386135572330764
orthogonal_circle,10201,53,100,1.5583235787828995
orthogonal_circle,10201,54,100,1.54600481531426
orthogonal_circle,10201,55,100,1.546620753487692
orthogonal_circle,10201,56,100,1.5423091862736682
orthogonal_circle,10201,57,100,1.545388877140828
orthogonal_circle,10201,58,100,1.547236691661124
orthogonal_circle,10201,59,100,1.5503163825282837
orthogonal_circle,10201,60,100,1.545388877140828
orthogonal_circle,10201,61,100,1.5416932481002361
orthogonal_circle,10201,62,100,1.5490845061814198
orthogonal_circle,10201,63,100,1.547852629834556
orthogonal_circle,10201,64,100,1.53984543357994
orthogonal_circle,10201,65,100,1.545388877140828
orthogonal_circle,10201,66,100,1.545388877140828
orthogonal_circle,10201,67,100,1.547852629834556
orthogonal_circle,10201,68,100,1.5497004443548517
orthogonal_circle,10201,69,100,1.5533960733954437
orthogonal_circle,10201,70,100,1.546620753487692
orthogonal_circle,10201,71,100,1.5306063609784606
orthogonal_circle,10201,72,100,1.54600481531426
orthogonal_circle,10201,73,100,1.5583235787828995
orthogonal_circle,10201,74,100,1.5429251244471
orthogonal_circle,10201,75,100,1.5423091862736682
orthogonal_circle,10201,76,100,1.5497004443548517
orthogonal_circle,10201,77,100,1.5416932481002361
orthogonal_circle,10201,78,100,1.545388877140828
orthogonal_circle,10201,79,100,1.53984543357994
orthogonal_circle,10201,80,100,1.5527801352220119
orthogonal_circle,10201,81,100,1.5490845061814198
orthogonal_circle,10201,82,100,1.5546279497423077
orthogonal_circle,10201,83,100,1.545388877140828
orthogonal_circle,10201,84,100,1.5423091862736682
orthogonal_circle,10201,85,100,1.5521641970485798
orthogonal_circle,10201,86,100,1.5435410626205321
orthogonal_circle,10201,87,100,1.53984543357994
orthogonal_circle,10201,88,100,1.5509323207017158
orthogonal_circle,10201,89,100,1.5497004443548517
orthogonal_circle,10201,90,100,1.5447729389673959
orthogonal_circle,10201,91,100,1.545388877140828
orthogonal_circle,10201,92,100,1.5490845061814198
orthogonal_circle,10201,93,100,1.5552438879157395
orthogonal_circle,10201,94,100,1.544157000793964
orthogonal_circle,10201,95,100,1.5429251244471
orthogonal_circle,10201,96,100,1.546620753487692
orthogonal_circle,10201,97,100,1.5447729389673959
orthogonal_circle,10201,98,100,1.544157000793964
orthogonal_circle,10201,99,100,1.5515482588751477
orthogonal_circle,10201,100,100,1.53984543357994
orthogonal_circle,10201,1,200,1.519519473856685
orthogonal_circle,10201,2,200,1.5293744846315966
orthogonal_circle,10201,3,200,1.523215102897277
orthogonal_circle,10201,4,200,1.521983226550413
orthogonal_circle,10201,5,200,1.5293744846315966
orthogonal_circle,10201,6,200,1.523831041070709
orthogonal_circle,10201,7,200,1.5281426082847327
orthogonal_circle,10201,8,200,1.5250629174175727
orthogonal_circle,10201,9,200,1.523215102897277
orthogonal_circle,10201,10,200,1.5225991647238448
orthogonal_circle,10201,11,200,1.523215102897277
orthogonal_circle,10201,12,200,1.5250629174175727
orthogonal_circle,10201,13,200,1.5281426082847327
orthogonal_circle,10201,14,200,1.5170557211629572
orthogonal_circle,10201,15,200,1.5225991647238448
orthogonal_circle,10201,16,200,1.5127441539489332
orthogonal_circle,10201,17,200,1.5256788555910048
orthogonal_circle,10201,18,200,1.5275266701113006
orthogonal_circle,10201,19,200,1.5213672883769809
orthogonal_circle,10201,20,200,1.5312222991518925
orthogonal_circle,10201,21,200,1.5213672883769809
orthogonal_circle,10201,22,200,1.5269107319378687
orthogonal_circle,10201,23,200,1.5250629174175727
orthogonal_circle,10201,24,200,1.5299904228050285
orthogonal_circle,10201,25,200,1.5287585464581648
orthogonal_circle,10201,26,200,1.5269107319378687
orthogonal_circle,10201,27,200,1.5275266701113006
orthogonal_circle,10201,28,200,1.5330701136721885
orthogonal_circle,10201,29,200,1.5262947937644367
orthogonal_circle,10201,30,200,1.5262947937644367
orthogonal_circle,10201,31,200,1.5213672883769809
orthogonal_circle,10201,32,200,1.523831041070709
orthogonal_circle,10201,33,200,1.5306063609784606
orthogonal_circle,10201,34,200,1.520135412030117
orthogonal_circle,10201,35,200,1.5213672883769809
orthogonal_circle,10201,36,200,1.523831041070709
orthogonal_circle,10201,37,200,1.5256788555910048
orthogonal_circle,10201,38,200,1.5207513502035488
orthogonal_circle,10201,39,200,1.5244469792441409
orthogonal_circle,10201,40,200,1.523215102897277
orthogonal_circle,10201,41,200,1.5324541754987566
orthogonal_circle,10201,42,200,1.5189035356832532
orthogonal_circle,10201,43,200,1.523215102897277
