method,num_samples,run,iterations,area
latin_hypercube,10201,87,200,1.4806391530242133
latin_hypercube,10201,88,200,1.5245564160376435
latin_hypercube,10201,89,200,1.5449465738653074
latin_hypercube,10201,90,200,1.4947554161356729
latin_hypercube,10201,91,200,1.5480835212234094
latin_hypercube,10201,92,200,1.559062836976767
latin_hypercube,10201,93,200,1.5763160474463287
latin_hypercube,10201,94,200,1.471228310949907
latin_hypercube,10201,95,200,1.5104401529261837
latin_hypercube,10201,96,200,1.496323889814724
latin_hypercube,10201,97,200,1.471228310949907
latin_hypercube,10201,98,200,1.4696598372708558
latin_hypercube,10201,99,200,1.513577100284286
latin_hypercube,10201,100,200,1.5543574159396139
latin_hypercube,10201,1,300,1.4586805215174983
latin_hypercube,10201,2,300,1.4806391530242133
latin_hypercube,10201,3,300,1.5418096265072052
latin_hypercube,10201,4,300,1.6092539947064013
latin_hypercube,10201,5,300,1.5653367316929714
latin_hypercube,10201,6,300,1.5496519949024605
latin_hypercube,10201,7,300,1.5057347318890304
latin_hypercube,10201,8,300,1.4335849426526812
latin_hypercube,10201,9,300,1.5433781001862563
latin_hypercube,10201,10,300,1.540241152828154
latin_hypercube,10201,11,300,1.516714047642388
latin_hypercube,10201,12,300,1.5418096265072052
latin_hypercube,10201,13,300,1.5104401529261837
latin_hypercube,10201,14,300,1.5496519949024605
latin_hypercube,10201,15,300,1.5559258896186647
latin_hypercube,10201,16,300,1.4822076267032644
latin_hypercube,10201,17,300,1.472796784628958
latin_hypercube,10201,18,300,1.4477012057641407
latin_hypercube,10201,19,300,1.4790706793451622
latin_hypercube,10201,20,300,1.5229879423585924
latin_hypercube,10201,21,300,1.5151455739633368
latin_hypercube,10201,22,300,1.5261248897166944
latin_hypercube,10201,23,300,1.5214194686795413
latin_hypercube,10201,24,300,1.5355357317910008
latin_hypercube,10201,25,300,1.4775022056661111
latin_hypercube,10201,26,300,1.5700421527301245
latin_hypercube,10201,27,300,1.5073032055680815
latin_hypercube,10201,28,300,1.5261248897166944
latin_hypercube,10201,29,300,1.4571120478384472
latin_hypercube,10201,30,300,1.4414273110479365
latin_hypercube,10201,31,300,1.4806391530242133
latin_hypercube,10201,32,300,1.5120086266052348
latin_hypercube,10201,33,300,1.5433781001862563
latin_hypercube,10201,34,300,1.5637682580139203
latin_hypercube,10201,35,300,1.5496519949024605
latin_hypercube,10201,36,300,1.496323889814724
latin_hypercube,10201,37,300,1.5308303107538477
latin_hypercube,10201,38,300,1.5527889422605627
latin_hypercube,10201,39,300,1.4665228899127536
latin_hypercube,10201,40,300,1.4680913635918047
latin_hypercube,10201,41,300,1.450838153122243
latin_hypercube,10201,42,300,1.5449465738653074
latin_hypercube,10201,43,300,1.5418096265072052
latin_hypercube,10201,44,300,1.5276933633957455
latin_hypercube,10201,45,300,1.493186942456622
latin_hypercube,10201,46,300,1.5543574159396139
latin_hypercube,10201,47,300,1.5543574159396139
latin_hypercube,10201,48,300,1.4884815214194687
latin_hypercube,10201,49,300,1.538672679149103
latin_hypercube,10201,50,300,1.559062836976767
latin_hypercube,10201,51,300,1.4633859425546516
latin_hypercube,10201,52,300,1.4790706793451622
latin_hypercube,10201,53,300,1.5198509950004901
latin_hypercube,10201,54,300,1.5276933633957455
latin_hypercube,10201,55,300,1.4602489951965494
latin_hypercube,10201,56,300,1.5433781001862563
latin_hypercube,10201,57,300,1.4602489951965494
latin_hypercube,10201,58,300,1.43201646897363
