method,num_samples,run,iterations,area
uniform_square,1000000,40,400,1.513392
uniform_square,1000000,41,400,1.513504
uniform_square,1000000,42,400,1.513744
uniform_square,1000000,43,400,1.511168
uniform_square,1000000,44,400,1.527136
uniform_square,1000000,45,400,1.520928
uniform_square,1000000,46,400,1.50744
uniform_square,1000000,47,400,1.521232
uniform_square,1000000,48,400,1.517952
uniform_square,1000000,49,400,1.50552
uniform_square,1000000,50,400,1.5112
uniform_square,1000000,51,400,1.52256
uniform_square,1000000,52,400,1.518128
uniform_square,1000000,53,400,1.51256
uniform_square,1000000,54,400,1.525696
uniform_square,1000000,55,400,1.52216
uniform_square,1000000,56,400,1.513792
uniform_square,1000000,57,400,1.523376
uniform_square,1000000,58,400,1.510256
uniform_square,1000000,59,400,1.51568
uniform_square,1000000,60,400,1.51168
uniform_square,1000000,61,400,1.517104
uniform_square,1000000,62,400,1.513808
uniform_square,1000000,63,400,1.509184
uniform_square,1000000,64,400,1.510864
uniform_square,1000000,65,400,1.520224
uniform_square,1000000,66,400,1.507232
uniform_square,1000000,67,400,1.523984
uniform_square,1000000,68,400,1.523376
uniform_square,1000000,69,400,1.516224
uniform_square,1000000,70,400,1.526528
uniform_square,1000000,71,400,1.519872
uniform_square,1000000,72,400,1.51632
uniform_square,1000000,73,400,1.51592
uniform_square,1000000,74,400,1.519392
uniform_square,1000000,75,400,1.51272
uniform_square,1000000,76,400,1.522928
uniform_square,1000000,77,400,1.512048
uniform_square,1000000,78,400,1.509616
uniform_square,1000000,79,400,1.511568
uniform_square,1000000,80,400,1.51392
uniform_square,1000000,81,400,1.508064
uniform_square,1000000,82,400,1.52312
uniform_square,1000000,83,400,1.516192
uniform_square,1000000,84,400,1.518432
uniform_square,1000000,85,400,1.51984
uniform_square,1000000,86,400,1.525472
uniform_square,1000000,87,400,1.5172
uniform_square,1000000,88,400,1.517456
uniform_square,1000000,89,400,1.51408
uniform_square,1000000,90,400,1.515264
uniform_square,1000000,91,400,1.514544
uniform_square,1000000,92,400,1.516064
uniform_square,1000000,93,400,1.521504
uniform_square,1000000,94,400,1.519664
uniform_square,1000000,95,400,1.513232
uniform_square,1000000,96,400,1.52272
uniform_square,1000000,97,400,1.520688
uniform_square,1000000,98,400,1.503312
uniform_square,1000000,99,400,1.514224
uniform_square,1000000,100,400,1.51488
uniform_square,1000000,1,500,1.517264
uniform_square,1000000,2,500,1.50848
uniform_square,1000000,3,500,1.512848
uniform_square,1000000,4,500,1.514256
uniform_square,1000000,5,500,1.518768
uniform_square,1000000,6,500,1.514208
uniform_square,1000000,7,500,1.516032
uniform_square,1000000,8,500,1.516224
uniform_square,1000000,9,500,1.51304
uniform_square,1000000,10,500,1.50976
uniform_square,1000000,11,500,1.520016
uniform_square,1000000,12,500,1.52144
uniform_square,1000000,13,500,1.515808
uniform_square,1000000,14,500,1.500944
uniform_square,1000000,15,500,1.511232
uniform_square,1000000,16,500,1.51104
uniform_square,1000000,17,500,1.51656
uniform_square,1000000,18,500,1.510336
uniform_square,1000000,19,500,1.511504
uniform_square,1000000,20,500,1.517056
uniform_square,1000000,21,500,1.514912
uniform_square,1000000,22,500,1.510384
uniform_square,1000000,23,500,1.522128
uniform_square,1000000,24,500,1.505424
uniform_square,1000000,25,500,1.520688
uniform_square,1000000,26,500,1.5152
uniform_square,1000000,27,500,1.507488
uniform_square,1000000,28,500,1.517168
uniform_square,1000000,29,500,1.515504
uniform_square,1000000,30,500,1.514272
uniform_square,1000000,31,500,1.51416
uniform_square,1000000,32,500,1.514368
uniform_square,1000000,33,500,1.513728
uniform_square,1000000,34,500,1.5136
uniform_square,1000000,35,500,1.517296
uniform_square,1000000,36,500,1.513584
uniform_square,1000000,37,500,1.5064
uniform_square,1000000,38,500,1.516352
uniform_square,1000000,39,500,1.50992
uniform_square,1000000,40,500,1.514448
uniform_square,1000000,41,500,1.508592
uniform_square,1000000,42,500,1.5144
uniform_square,1000000,43,500,1.5096
uniform_square,1000000,44,500,1.516288
uniform_square,1000000,45,500,1.514112
uniform_square,1000000,46,500,1.513008
uniform_square,1000000,47,500,1.524
uniform_square,1000000,48,500,1.511824
uniform_square,1000000,49,500,1.511264
uniform_square,1000000,50,500,1.523168
uniform_square,1000000,51,500,1.512752
uniform_square,1000000,52,500,1.515376
uniform_square,1000000,53,500,1.517024
uniform_square,1000000,54,500,1.51744
uniform_square,1000000,55,500,1.50904
uniform_square,1000000,56,500,1.518688
uniform_square,1000000,57,500,1.514944
uniform_square,1000000,58,500,1.512768
uniform_square,1000000,59,500,1.514
uniform_square,1000000,60,500,1.517248
uniform_square,1000000,61,500,1.508336
uniform_square,1000000,62,500,1.51512
uniform_square,1000000,63,500,1.510384
uniform_square,1000000,64,500,1.519072
uniform_square,1000000,65,500,1.518752
uniform_square,1000000,66,500,1.5196
uniform_square,1000000,67,500,1.510704
uniform_square,1000000,68,500,1.519616
uniform_square,1000000,69,500,1.503856
uniform_square,1000000,70,500,1.519312
uniform_square,1000000,71,500,1.514464
uniform_square,1000000,72,500,1.516256
uniform_square,1000000,73,500,1.510256
uniform_square,1000000,74,500,1.516912
uniform_square,1000000,75,500,1.511664
uniform_square,1000000,76,500,1.515072
uniform_square,1000000,77,500,1.51192
uniform_square,1000000,78,500,1.519488
uniform_square,1000000,79,500,1.520096
uniform_square,1000000,80,500,1.50928
uniform_square,1000000,81,500,1.515104
uniform_square,1000000,82,500,1.517984
uniform_square,1000000,83,500,1.512112
uniform_square,1000000,84,500,1.50944
uniform_square,1000000,85,500,1.51696
uniform_square,1000000,86,500,1.512128
uniform_square,1000000,87,500,1.515056
uniform_square,1000000,88,500,1.512656
uniform_square,1000000,89,500,1.508992
uniform_square,1000000,90,500,1.517792
uniform_square,1000000,91,500,1.520192
uniform_square,1000000,92,500,1.510432
uniform_square,1000000,93,500,1.520944
uniform_square,1000000,94,500,1.520128
uniform_square,1000000,95,500,1.501504
uniform_square,1000000,96,500,1.51376
uniform_square,1000000,97,500,1.519712
uniform_square,1000000,98,500,1.511648
uniform_square,1000000,99,500,1.51376
uniform_square,1000000,100,500,1.516096
uniform_square,1000000,1,600,1.516432
uniform_square,1000000,2,600,1.507552
uniform_square,1000000,3,600,1.509664
uniform_square,1000000,4,600,1.511792
uniform_square,1000000,5,600,1.503072
uniform_square,1000000,6,600,1.507808
uniform_square,1000000,7,600,1.507344
uniform_square,1000000,8,600,1.50768
uniform_square,1000000,9,600,1.517184
uniform_square,1000000,10,600,1.507872
uniform_square,1000000,11,600,1.515552
uniform_square,1000000,12,600,1.508544
uniform_square,1000000,13,600,1.510464
uniform_square,1000000,14,600,1.513712
uniform_square,1000000,15,600,1.513936
uniform_square,1000000,16,600,1.516512
uniform_square,1000000,17,600,1.512432
uniform_square,1000000,18,600,1.510704
uniform_square,1000000,19,600,1.5092
uniform_square,1000000,20,600,1.506944
uniform_square,1000000,21,600,1.52208
uniform_square,1000000,22,600,1.520416
uniform_square,1000000,23,600,1.512256
uniform_square,1000000,24,600,1.521152
uniform_square,1000000,25,600,1.5068
uniform_square,1000000,26,600,1.506288
uniform_square,1000000,27,600,1.504144
uniform_square,1000000,28,600,1.514848
uniform_square,1000000,29,600,1.511872
uniform_square,1000000,30,600,1.511392
uniform_square,1000000,31,600,1.512032
uniform_square,1000000,32,600,1.518704
uniform_square,1000000,33,600,1.508496
uniform_square,1000000,34,600,1.513216
uniform_square,1000000,35,600,1.516816
uniform_square,1000000,36,600,1.512752
uniform_square,1000000,37,600,1.518832
uniform_square,1000000,38,600,1.513984
uniform_square,1000000,39,600,1.504176
uniform_square,1000000,40,600,1.516496
uniform_square,1000000,41,600,1.521744
uniform_square,1000000,42,600,1.511952
uniform_square,1000000,43,600,1.51344
uniform_square,1000000,44,600,1.520832
uniform_square,1000000,45,600,1.5072
uniform_square,1000000,46,600,1.517088
uniform_square,1000000,47,600,1.512224
uniform_square,1000000,48,600,1.517264
uniform_square,1000000,49,600,1.514944
uniform_square,1000000,50,600,1.51984
uniform_square,1000000,51,600,1.515296
uniform_square,1000000,52,600,1.506864
uniform_square,1000000,53,600,1.515184
uniform_square,1000000,54,600,1.5168
uniform_square,1000000,55,600,1.519712
uniform_square,1000000,56,600,1.508048
uniform_square,1000000,57,600,1.509904
uniform_square,1000000,58,600,1.5128
uniform_square,1000000,59,600,1.505296
uniform_square,1000000,60,600,1.50784
uniform_square,1000000,61,600,1.50568
uniform_square,1000000,62,600,1.503488
uniform_square,1000000,63,600,1.519728
uniform_square,1000000,64,600,1.50744
uniform_square,1000000,65,600,1.51496
uniform_square,1000000,66,600,1.50912
uniform_square,1000000,67,600,1.509872
uniform_square,1000000,68,600,1.506816
uniform_square,1000000,69,600,1.510832
uniform_square,1000000,70,600,1.50888
uniform_square,1000000,71,600,1.515056
uniform_square,1000000,72,600,1.510624
uniform_square,1000000,73,600,1.5112
uniform_square,1000000,74,600,1.516768
uniform_square,1000000,75,600,1.515024
uniform_square,1000000,76,600,1.515152
uniform_square,1000000,77,600,1.511376
uniform_square,1000000,78,600,1.52024
uniform_square,1000000,79,600,1.512032
uniform_square,1000000,80,600,1.511216
uniform_square,1000000,81,600,1.507472
uniform_square,1000000,82,600,1.507168
uniform_square,1000000,83,600,1.520544
uniform_square,1000000,84,600,1.5156
uniform_square,1000000,85,600,1.504416
uniform_square,1000000,86,600,1.520096
uniform_square,1000000,87,600,1.513056
uniform_square,1000000,88,600,1.515856
uniform_square,1000000,89,600,1.512112
uniform_square,1000000,90,600,1.513136
