method,sample_size,run,area
orthogonal_circle,1000000,53,1.5097991638327977
orthogonal_circle,1000000,54,1.5097551815356474
orthogonal_circle,1000000,55,1.5097363319797257
orthogonal_circle,1000000,56,1.5098494293152551
orthogonal_circle,1000000,57,1.509221110784537
orthogonal_circle,1000000,58,1.509466155011517
orthogonal_circle,1000000,59,1.5097991638327977
orthogonal_circle,1000000,60,1.5096986328678828
orthogonal_circle,1000000,61,1.5095101373086675
orthogonal_circle,1000000,62,1.509880845241791
orthogonal_circle,1000000,63,1.5099122611683267
orthogonal_circle,1000000,64,1.5094158895290597
orthogonal_circle,1000000,65,1.5098619956858694
orthogonal_circle,1000000,66,1.5095666859764318
orthogonal_circle,1000000,67,1.5096169514588893
orthogonal_circle,1000000,68,1.5099750930213987
orthogonal_circle,1000000,69,1.509528986864589
orthogonal_circle,1000000,70,1.5093404913053734
orthogonal_circle,1000000,71,1.5096232346441965
orthogonal_circle,1000000,72,1.5100316416891633
orthogonal_circle,1000000,73,1.5101950045071497
orthogonal_circle,1000000,74,1.5097928806474903
orthogonal_circle,1000000,75,1.5101196062834639
orthogonal_circle,1000000,76,1.5095604027911247
orthogonal_circle,1000000,77,1.5099750930213987
orthogonal_circle,1000000,78,1.509811730203412
orthogonal_circle,1000000,79,1.5096797833119613
orthogonal_circle,1000000,80,1.5095792523470464
orthogonal_circle,1000000,81,1.509252526711073
orthogonal_circle,1000000,82,1.5097740310915689
orthogonal_circle,1000000,83,1.5091834116726939
orthogonal_circle,1000000,84,1.5094850045674384
orthogonal_circle,1000000,85,1.5095604027911247
orthogonal_circle,1000000,86,1.5093467744906806
orthogonal_circle,1000000,87,1.509667216941347
orthogonal_circle,1000000,88,1.5096546505707324
orthogonal_circle,1000000,89,1.509780314276876
orthogonal_circle,1000000,90,1.5093404913053734
orthogonal_circle,1000000,91,1.50970491605319
orthogonal_circle,1000000,92,1.5101761549512283
orthogonal_circle,1000000,93,1.5093907567878309
orthogonal_circle,1000000,94,1.5092085444139225
orthogonal_circle,1000000,95,1.5098305797593334
orthogonal_circle,1000000,96,1.509572969161739
orthogonal_circle,1000000,97,1.5096923496825756
orthogonal_circle,1000000,98,1.509642084200118
orthogonal_circle,1000000,99,1.5098557125005623
orthogonal_circle,1000000,100,1.5096232346441965
