trial,initial_temperature,cooling_factor,chain_length,best_length,iterations
7,143,0.8240881477919307,10904,2871.975286920347,676048
7,143,0.8240881477919307,10904,2998.9468177865374,676048
8,780,0.8372266806427712,7153,2908.343081519352,550781
8,780,0.8372266806427712,7153,2998.5001154008646,550781
8,780,0.8372266806427712,7153,2993.4039321836335,550781
8,780,0.8372266806427712,7153,2928.2965195389243,550781
8,780,0.8372266806427712,7153,2942.4147019403963,550781
8,780,0.8372266806427712,7153,3061.34943818451,550781
8,780,0.8372266806427712,7153,2909.902150711784,550781
8,780,0.8372266806427712,7153,3020.3979194366075,550781
8,780,0.8372266806427712,7153,2932.1357564266714,550781
8,780,0.8372266806427712,7153,2938.6179819904073,550781
9,258,0.882529495704997,16103,2758.943399203567,1610300
9,258,0.882529495704997,16103,2796.533646293373,1610300
9,258,0.882529495704997,16103,2803.383161341812,1610300
9,258,0.882529495704997,16103,2885.709941452775,1610300
9,258,0.882529495704997,16103,2871.0798281226917,1610300
9,258,0.882529495704997,16103,2951.568693683212,1610300
9,258,0.882529495704997,16103,2759.182152746294,1610300
9,258,0.882529495704997,16103,2850.5951401256543,1610300
9,258,0.882529495704997,16103,2865.8662924123364,1610300
9,258,0.882529495704997,16103,2774.33763899849,1610300
10,492,0.9854045734251122,19888,2651.0828603925393,17740096
10,492,0.9854045734251122,19888,2701.688698847236,17740096
10,492,0.9854045734251122,19888,2751.9551341735073,17740096
10,492,0.9854045734251122,19888,2667.397181993984,17740096
10,492,0.9854045734251122,19888,2760.887647261312,17740096
10,492,0.9854045734251122,19888,2694.096197448451,17740096
10,492,0.9854045734251122,19888,2740.1079446755225,17740096
10,492,0.9854045734251122,19888,2718.158827194158,17740096
10,492,0.9854045734251122,19888,2684.512370208325,17740096
10,492,0.9854045734251122,19888,2643.7960941455103,17740096
11,497,0.9873868616502152,19893,2676.105281979134,20569362
11,497,0.9873868616502152,19893,2627.490928487986,20569362
11,497,0.9873868616502152,19893,2667.266412835147,20569362
11,497,0.9873868616502152,19893,2690.0556646454816,20569362
11,497,0.9873868616502152,19893,2717.5526556198242,20569362
11,497,0.9873868616502152,19893,2625.9318114952393,20569362
11,497,0.9873868616502152,19893,2598.2371119649924,20569362
11,497,0.9873868616502152,19893,2649.147513361727,20569362
11,497,0.9873868616502152,19893,2680.920658783521,20569362
11,497,0.9873868616502152,19893,2615.2962977461325,20569362
12,572,0.9863824647240589,19861,2675.8437962828707,19205587
12,572,0.9863824647240589,19861,2697.938945697458,19205587
12,572,0.9863824647240589,19861,2661.9644121470724,19205587
12,572,0.9863824647240589,19861,2685.1528028808643,19205587
12,572,0.9863824647240589,19861,2703.0591336861307,19205587
12,572,0.9863824647240589,19861,2635.546485554591,19205587
12,572,0.9863824647240589,19861,2723.0993218628732,19205587
12,572,0.9863824647240589,19861,2642.967672102684,19205587
12,572,0.9863824647240589,19861,2618.942777780705,19205587
12,572,0.9863824647240589,19861,2715.6308398993174,19205587
13,996,0.9883447140443643,19827,2783.6103156987947,23376033
13,996,0.9883447140443643,19827,2688.52480492869,23376033
13,996,0.9883447140443643,19827,2665.410845323917,23376033
13,996,0.9883447140443643,19827,2679.8636017814197,23376033
13,996,0.9883447140443643,19827,2673.110756659214,23376033
13,996,0.9883447140443643,19827,2692.082276531074,23376033
13,996,0.9883447140443643,19827,2687.7146757176115,23376033
13,996,0.9883447140443643,19827,2691.12822437736,23376033
13,996,0.9883447140443643,19827,2679.1579550401243,23376033
13,996,0.9883447140443643,19827,2661.8625061386524,23376033
14,609,0.9481684353160659,17420,2765.004282560005,4372420
14,609,0.9481684353160659,17420,2857.5929308412465,4372420
14,609,0.9481684353160659,17420,2754.7760112287165,4372420
14,609,0.9481684353160659,17420,2796.5186181080994,4372420
14,609,0.9481684353160659,17420,2783.865459548157,4372420
14,609,0.9481684353160659,17420,2750.713362327544,4372420
14,609,0.9481684353160659,17420,2713.858314318728,4372420
14,609,0.9481684353160659,17420,2838.3056565330717,4372420
14,609,0.9481684353160659,17420,2796.0447212585573,4372420
14,609,0.9481684353160659,17420,2818.1389351471744,4372420
15,334,0.956419703411075,18259,2806.680834383764,5222074
15,334,0.956419703411075,18259,2830.0628684073185,5222074
15,334,0.956419703411075,18259,2744.9973277064146,5222074
15,334,0.956419703411075,18259,2807.136448578405,5222074
15,334,0.956419703411075,18259,2757.78909620046,5222074
15,334,0.956419703411075,18259,2779.496782158748,5222074
15,334,0.956419703411075,18259,2698.4859833857936,5222074
15,334,0.956419703411075,18259,2712.0443161548724,5222074
15,334,0.956419703411075,18259,2780.324320033865,5222074
15,334,0.956419703411075,18259,2823.538529921926,5222074
16,592,0.9285773886941165,1531,3187.398499876087,275580
16,592,0.9285773886941165,1531,3237.769651628648,275580
16,592,0.9285773886941165,1531,3224.4104216667097,275580
16,592,0.9285773886941165,1531,3098.631091290569,275580
16,592,0.9285773886941165,1531,3198.5035183487544,275580
16,592,0.9285773886941165,1531,3233.0712445810354,275580
16,592,0.9285773886941165,1531,3050.5732597667056,275580
16,592,0.9285773886941165,1531,3260.587580971455,275580
16,592,0.9285773886941165,1531,3311.2350813213584,275580
16,592,0.9285773886941165,1531,3254.5604631711963,275580
17,410,0.9693175141165746,17386,2749.27582639109,7215190
17,410,0.9693175141165746,17386,2687.0223281193025,7215190
17,410,0.9693175141165746,17386,2802.542852559863,7215190
17,410,0.9693175141165746,17386,2695.055335056939,7215190
17,410,0.9693175141165746,17386,2714.152811616626,7215190
17,410,0.9693175141165746,17386,2766.072057698029,7215190
17,410,0.9693175141165746,17386,2727.624554269859,7215190
17,410,0.9693175141165746,17386,2742.621013561671,7215190
17,410,0.9693175141165746,17386,2755.5543665084283,7215190
17,410,0.9693175141165746,17386,2772.5183997330732,7215190
18,610,0.9225315896371689,15255,2884.1455859247844,2532330
18,610,0.9225315896371689,15255,2872.285802238712,2532330
18,610,0.9225315896371689,15255,2751.4268465765026,2532330
18,610,0.9225315896371689,15255,2873.4828503561575,2532330
18,610,0.9225315896371689,15255,2838.330812759134,2532330
18,610,0.9225315896371689,15255,2884.418076474911,2532330
18,610,0.9225315896371689,15255,2825.775777972131,2532330
18,610,0.9225315896371689,15255,2830.9874399447745,2532330
18,610,0.9225315896371689,15255,2887.795991764313,2532330
18,610,0.9225315896371689,15255,2900.586869649115,2532330
19,354,0.9699950728245372,12554,2789.833715996527,5272680
19,354,0.9699950728245372,12554,2817.6743566547198,5272680
19,354,0.9699950728245372,12554,2745.457599499931,5272680
19,354,0.9699950728245372,12554,2708.7900549506808,5272680
19,354,0.9699950728245372,12554,2685.0586689925017,5272680
19,354,0.9699950728245372,12554,2724.6359195492505,5272680
19,354,0.9699950728245372,12554,2682.496780723671,5272680
19,354,0.9699950728245372,12554,2785.300748869993,5272680
19,354,0.9699950728245372,12554,2720.0269880202372,5272680
19,354,0.9699950728245372,12554,2774.5089563448387,5272680
20,50,0.8613700995506878,18595,2792.4598827204736,1357435
20,50,0.8613700995506878,18595,2886.247313122217,1357435
20,50,0.8613700995506878,18595,2915.19431114881,1357435
20,50,0.8613700995506878,18595,2824.734691988591,1357435
20,50,0.8613700995506878,18595,2859.5146698277067,1357435
20,50,0.8613700995506878,18595,2928.5932075939663,1357435
20,50,0.8613700995506878,18595,2837.064874752792,1357435
20,50,0.8613700995506878,18595,2881.596788370826,1357435
20,50,0.8613700995506878,18595,2810.7279154170524,1357435
20,50,0.8613700995506878,18595,2846.585682808356,1357435
21,955,0.989923693780218,19850,2652.5380065891536,26996000
21,955,0.989923693780218,19850,2690.8958305022484,26996000
21,955,0.989923693780218,19850,2703.010709642291,26996000
21,955,0.989923693780218,19850,2662.422280878971,26996000
21,955,0.989923693780218,19850,2657.2360872866684,26996000
21,955,0.989923693780218,19850,2745.5775604535124,26996000
21,955,0.989923693780218,19850,2627.811273809282,26996000
21,955,0.989923693780218,19850,2648.614683273743,26996000
21,955,0.989923693780218,19850,2667.0716462307437,26996000
21,955,0.989923693780218,19850,2602.628547077486,26996000
22,987,0.9762522218836756,16604,2706.0724198872645,9547300
22,987,0.9762522218836756,16604,2738.6412075208614,9547300
22,987,0.9762522218836756,16604,2789.506418463613,9547300
22,987,0.9762522218836756,16604,2720.642911597305,9547300
22,987,0.9762522218836756,16604,2729.069961973031,9547300
22,987,0.9762522218836756,16604,2736.469008647713,9547300
22,987,0.9762522218836756,16604,2685.2633962946875,9547300
22,987,0.9762522218836756,16604,2713.000443935821,9547300
22,987,0.9762522218836756,16604,2683.1508526423054,9547300
22,987,0.9762522218836756,16604,2728.9578490295303,9547300
23,882,0.9341195934929029,19976,2860.2495117785834,4015176
23,882,0.9341195934929029,19976,2837.3211883422164,4015176
23,882,0.9341195934929029,19976,2754.39151949981,4015176
23,882,0.9341195934929029,19976,2790.065868275137,4015176
23,882,0.9341195934929029,19976,2797.4029622129196,4015176
23,882,0.9341195934929029,19976,2772.041587936558,4015176
23,882,0.9341195934929029,19976,2660.349997330597,4015176
23,882,0.9341195934929029,19976,2736.24880833786,4015176
23,882,0.9341195934929029,19976,2861.0491138412735,4015176
23,882,0.9341195934929029,19976,2806.3844859356896,4015176
24,682,0.9574005469262017,18406,2795.521148523735,5687454
24,682,0.9574005469262017,18406,2706.680181935456,5687454
24,682,0.9574005469262017,18406,2809.0929199527204,5687454
24,682,0.9574005469262017,18406,2753.5973202735818,5687454
24,682,0.9574005469262017,18406,2747.5859663417573,5687454
24,682,0.9574005469262017,18406,2809.455995853994,5687454
24,682,0.9574005469262017,18406,2719.350100524005,5687454
24,682,0.9574005469262017,18406,2766.4674279275405,5687454
24,682,0.9574005469262017,18406,2780.8358715208024,5687454
24,682,0.9574005469262017,18406,2761.722929778375,5687454
25,901,0.9837038425017012,16274,2726.2215253472523,13588790
25,901,0.9837038425017012,16274,2681.6059400075446,13588790
25,901,0.9837038425017012,16274,2694.572949429026,13588790
25,901,0.9837038425017012,16274,2735.3064803894727,13588790
25,901,0.9837038425017012,16274,2771.957579062393,13588790
25,901,0.9837038425017012,16274,2683.201898317946,13588790
25,901,0.9837038425017012,16274,2684.2449459050986,13588790
25,901,0.9837038425017012,16274,2718.4112578729532,13588790
25,901,0.9837038425017012,16274,2693.8842749428795,13588790
25,901,0.9837038425017012,16274,2691.394982577252,13588790
26,562,0.9711060868661063,18553,2700.3329864974407,8385956
26,562,0.9711060868661063,18553,2745.9155705648873,8385956
26,562,0.9711060868661063,18553,2638.927975867562,8385956
26,562,0.9711060868661063,18553,2720.1039264510778,8385956
26,562,0.9711060868661063,18553,2758.1763859696016,8385956
26,562,0.9711060868661063,18553,2702.6214101667865,8385956
26,562,0.9711060868661063,18553,2797.753096804436,8385956
26,562,0.9711060868661063,18553,2758.3504642571033,8385956
26,562,0.9711060868661063,18553,2725.123913782393,8385956
26,562,0.9711060868661063,18553,2663.8857341522857,8385956
27,693,0.9404818348087138,14495,2854.5836248944183,3188900
27,693,0.9404818348087138,14495,2751.933677638836,3188900
27,693,0.9404818348087138,14495,2764.2350728161127,3188900
27,693,0.9404818348087138,14495,2771.439847117128,3188900
27,693,0.9404818348087138,14495,2783.4533440038995,3188900
27,693,0.9404818348087138,14495,2798.0689361822124,3188900
27,693,0.9404818348087138,14495,2814.951293489393,3188900
27,693,0.9404818348087138,14495,2778.492957700056,3188900
27,693,0.9404818348087138,14495,2784.653185767517,3188900
27,693,0.9404818348087138,14495,2786.5189669312194,3188900
28,390,0.919182340215073,17391,2865.462513986632,2660823
28,390,0.919182340215073,17391,2844.1501087040588,2660823
28,390,0.919182340215073,17391,2780.5096769814236,2660823
28,390,0.919182340215073,17391,2851.7595874908748,2660823
28,390,0.919182340215073,17391,2757.626575218492,2660823
28,390,0.919182340215073,17391,2875.939680783235,2660823
28,390,0.919182340215073,17391,2803.5044068689326,2660823
28,390,0.919182340215073,17391,2790.077335469244,2660823
28,390,0.919182340215073,17391,2792.072333357593,2660823
28,390,0.919182340215073,17391,2815.2517908819254,2660823
29,672,0.8027395944047152,9035,2980.1607896903924,560170
29,672,0.8027395944047152,9035,3103.8741251018664,560170
29,672,0.8027395944047152,9035,2873.264868143079,560170
29,672,0.8027395944047152,9035,2980.2095206043678,560170
29,672,0.8027395944047152,9035,2960.7269009819183,560170
29,672,0.8027395944047152,9035,2949.6077934978866,560170
29,672,0.8027395944047152,9035,2911.951927524114,560170
29,672,0.8027395944047152,9035,3028.2032418435438,560170
29,672,0.8027395944047152,9035,3001.0426415970483,560170
29,672,0.8027395944047152,9035,2996.2464202200413,560170
30,865,0.9116264940939524,12141,2860.2373650244417,1796868
30,865,0.9116264940939524,12141,2807.4592486287597,1796868
30,865,0.9116264940939524,12141,2848.936081370206,1796868
30,865,0.9116264940939524,12141,2827.5317472357433,1796868
30,865,0.9116264940939524,12141,2837.13991153779,1796868
30,865,0.9116264940939524,12141,2831.766257654033,1796868
30,865,0.9116264940939524,12141,2904.4770275255614,1796868
30,865,0.9116264940939524,12141,2798.393579454835,1796868
30,865,0.9116264940939524,12141,2747.1885279439557,1796868
30,865,0.9116264940939524,12141,2748.6651705554978,1796868
31,948,0.9819510130010379,19927,2704.6184908686837,15064812
31,948,0.9819510130010379,19927,2699.000498585769,15064812
31,948,0.9819510130010379,19927,2693.3307264583045,15064812
31,948,0.9819510130010379,19927,2729.0534969790374,15064812
31,948,0.9819510130010379,19927,2663.3581818978,15064812
31,948,0.9819510130010379,19927,2745.8529598778005,15064812
31,948,0.9819510130010379,19927,2677.5224724369814,15064812
31,948,0.9819510130010379,19927,2660.7417709449596,15064812
31,948,0.9819510130010379,19927,2662.1264617716606,15064812
31,948,0.9819510130010379,19927,2661.6997452697187,15064812
32,909,0.9889400498939913,19017,2701.8073576550732,23466978
32,909,0.9889400498939913,19017,2688.393298275235,23466978
32,909,0.9889400498939913,19017,2650.1089962410906,23466978
32,909,0.9889400498939913,19017,2631.560583537874,23466978
32,909,0.9889400498939913,19017,2649.406397712648,23466978
32,909,0.9889400498939913,19017,2692.7743188952127,23466978
32,909,0.9889400498939913,19017,2694.502727039625,23466978
32,909,0.9889400498939913,19017,2701.0848826623856,23466978
32,909,0.9889400498939913,19017,2644.280817160091,23466978
32,909,0.9889400498939913,19017,2642.7939106049794,23466978
33,841,0.9606994294069249,18791,2669.0219216621845,6407731
33,841,0.9606994294069249,18791,2839.98729522767,6407731
33,841,0.9606994294069249,18791,2721.2702242325786,6407731
33,841,0.9606994294069249,18791,2786.916339260991,6407731
33,841,0.9606994294069249,18791,2761.9605772787904,6407731
33,841,0.9606994294069249,18791,2850.195374672125,6407731
33,841,0.9606994294069249,18791,2713.092047252643,6407731
33,841,0.9606994294069249,18791,2840.0653414395288,6407731
33,841,0.9606994294069249,18791,2756.597898874656,6407731
33,841,0.9606994294069249,18791,2749.5380154363,6407731
34,759,0.9896436293052399,17222,2676.8039009709078,22405822
34,759,0.9896436293052399,17222,2671.4285452307167,22405822
34,759,0.9896436293052399,17222,2629.957739590651,22405822
34,759,0.9896436293052399,17222,2724.8189809425085,22405822
34,759,0.9896436293052399,17222,2619.049204678462,22405822
34,759,0.9896436293052399,17222,2691.014642198288,22405822
34,759,0.9896436293052399,17222,2639.7843428677593,22405822
34,759,0.9896436293052399,17222,2639.6701161171272,22405822
34,759,0.9896436293052399,17222,2685.8393853947277,22405822
34,759,0.9896436293052399,17222,2715.508260535438,22405822
35,930,0.9685941975614076,15856,2687.1797549381913,6833936
35,930,0.9685941975614076,15856,2730.9958082851267,6833936
35,930,0.9685941975614076,15856,2760.6549527605175,6833936
35,930,0.9685941975614076,15856,2731.301223145679,6833936
35,930,0.9685941975614076,15856,2713.1290598361556,6833936
35,930,0.9685941975614076,15856,2664.8997422267234,6833936
35,930,0.9685941975614076,15856,2812.071216874648,6833936
35,930,0.9685941975614076,15856,2726.7041948354063,6833936
35,930,0.9685941975614076,15856,2793.2242547097067,6833936
35,930,0.9685941975614076,15856,2677.336724920434,6833936
36,751,0.9899555519345203,17415,2666.4932224922604,23353515
36,751,0.9899555519345203,17415,2744.8341781927857,23353515
36,751,0.9899555519345203,17415,2726.4542239546254,23353515
36,751,0.9899555519345203,17415,2682.1261463350647,23353515
36,751,0.9899555519345203,17415,2681.0341313506315,23353515
36,751,0.9899555519345203,17415,2647.1463283601315,23353515
36,751,0.9899555519345203,17415,2656.162557291573,23353515
36,751,0.9899555519345203,17415,2614.1474129402272,23353515
36,751,0.9899555519345203,17415,2713.8797276127098,23353515
36,751,0.9899555519345203,17415,2621.598745233269,23353515
37,805,0.9481159962840937,13924,2776.883902957421,3564544
37,805,0.9481159962840937,13924,2836.0363518298836,3564544
37,805,0.9481159962840937,13924,2798.675149968043,3564544
37,805,0.9481159962840937,13924,2811.397256720487,3564544
37,805,0.9481159962840937,13924,2792.001017344491,3564544
37,805,0.9481159962840937,13924,2848.9944110901847,3564544
37,805,0.9481159962840937,13924,2830.170702938819,3564544
37,805,0.9481159962840937,13924,2811.7193192712616,3564544
37,805,0.9481159962840937,13924,2801.663150895934,3564544
37,805,0.9481159962840937,13924,2880.8859293816718,3564544
38,738,0.9636790654913577,18777,2737.6901213896,6872382
38,738,0.9636790654913577,18777,2690.1330812464817,6872382
38,738,0.9636790654913577,18777,2759.82709149525,6872382
38,738,0.9636790654913577,18777,2686.8848120312773,6872382
38,738,0.9636790654913577,18777,2683.978419333456,6872382
38,738,0.9636790654913577,18777,2725.26148744981,6872382
38,738,0.9636790654913577,18777,2734.9659334930543,6872382
38,738,0.9636790654913577,18777,2804.287948767062,6872382
38,738,0.9636790654913577,18777,2697.0298221006383,6872382
38,738,0.9636790654913577,18777,2765.421208619564,6872382
39,836,0.9764388216408945,4642,2778.6581813686958,2655224
39,836,0.9764388216408945,4642,2835.280416677724,2655224
39,836,0.9764388216408945,4642,2886.519065702608,2655224
39,836,0.9764388216408945,4642,2732.006411354121,2655224
39,836,0.9764388216408945,4642,2775.404059419838,2655224
39,836,0.9764388216408945,4642,2922.532886277343,2655224
39,836,0.9764388216408945,4642,2849.748626149945,2655224
39,836,0.9764388216408945,4642,2761.117821148401,2655224
39,836,0.9764388216408945,4642,2778.132027471739,2655224
39,836,0.9764388216408945,4642,2751.1622029930263,2655224
40,948,0.8648179797319904,12850,2836.5607968495046,1220750
40,948,0.8648179797319904,12850,2830.5125712410154,1220750
40,948,0.8648179797319904,12850,2886.8590976466558,1220750
40,948,0.8648179797319904,12850,2867.3587280685088,1220750
40,948,0.8648179797319904,12850,2854.953933624769,1220750
40,948,0.8648179797319904,12850,2932.470286447579,1220750
40,948,0.8648179797319904,12850,2868.8146014512517,1220750
40,948,0.8648179797319904,12850,2970.8212318394476,1220750
40,948,0.8648179797319904,12850,2795.375883615004,1220750
40,948,0.8648179797319904,12850,2857.519868194143,1220750
41,758,0.9899414480326935,17159,2643.1975754659347,22993060
41,758,0.9899414480326935,17159,2664.6691022177756,22993060
41,758,0.9899414480326935,17159,2701.030306916588,22993060
41,758,0.9899414480326935,17159,2645.0285775458224,22993060
41,758,0.9899414480326935,17159,2650.57099326865,22993060
41,758,0.9899414480326935,17159,2659.367172230314,22993060
41,758,0.9899414480326935,17159,2612.2006456163094,22993060
41,758,0.9899414480326935,17159,2677.27322984901,22993060
41,758,0.9899414480326935,17159,2685.609776407471,22993060
41,758,0.9899414480326935,17159,2687.50836098374,22993060
42,798,0.9772524996251878,16651,2748.680206379839,9840741
42,798,0.9772524996251878,16651,2781.727051910196,9840741
42,798,0.9772524996251878,16651,2724.6390730664957,9840741
42,798,0.9772524996251878,16651,2778.9244287710994,9840741
42,798,0.9772524996251878,16651,2747.6418717650226,9840741
42,798,0.9772524996251878,16651,2779.5803196230713,9840741
42,798,0.9772524996251878,16651,2775.438627052075,9840741
42,798,0.9772524996251878,16651,2709.966308819051,9840741
42,798,0.9772524996251878,16651,2801.779338973196,9840741
42,798,0.9772524996251878,16651,2743.21139711581,9840741
43,527,0.9770811224233604,17841,2687.708401597875,10151529
43,527,0.9770811224233604,17841,2743.7529920735155,10151529
43,527,0.9770811224233604,17841,2688.0993832837657,10151529
43,527,0.9770811224233604,17841,2718.3035279131655,10151529
43,527,0.9770811224233604,17841,2730.7693772282846,10151529
43,527,0.9770811224233604,17841,2716.635608268556,10151529
43,527,0.9770811224233604,17841,2682.4082056566726,10151529
43,527,0.9770811224233604,17841,2688.8000626137596,10151529
43,527,0.9770811224233604,17841,2708.93408591777,10151529
43,527,0.9770811224233604,17841,2766.1926056889274,10151529
44,715,0.9880247036840685,19105,2715.2635793119794,21378495
44,715,0.9880247036840685,19105,2711.145516596478,21378495
44,715,0.9880247036840685,19105,2634.5601120817555,21378495
44,715,0.9880247036840685,19105,2677.2619879783924,21378495
44,715,0.9880247036840685,19105,2675.0161207446504,21378495
44,715,0.9880247036840685,19105,2672.4845987557565,21378495
44,715,0.9880247036840685,19105,2656.5444322271337,21378495
44,715,0.9880247036840685,19105,2656.3991244433514,21378495
44,715,0.9880247036840685,19105,2732.608190731075,21378495
44,715,0.9880247036840685,19105,2731.989918352222,21378495
45,908,0.9535937727392703,15820,2751.3594190416643,4571980
45,908,0.9535937727392703,15820,2803.529429430618,4571980
45,908,0.9535937727392703,15820,2730.4681205915826,4571980
45,908,0.9535937727392703,15820,2744.3808935815628,4571980
45,908,0.9535937727392703,15820,2792.5717499869374,4571980
45,908,0.9535937727392703,15820,2809.2524516268377,4571980
45,908,0.9535937727392703,15820,2673.8033898552076,4571980
45,908,0.9535937727392703,15820,2693.0509425848572,4571980
45,908,0.9535937727392703,15820,2847.91002675662,4571980
45,908,0.9535937727392703,15820,2783.0380774851674,4571980
46,447,0.9637666801259679,19262,2760.5872141264194,6799486
46,447,0.9637666801259679,19262,2827.5426581996667,6799486
46,447,0.9637666801259679,19262,2749.269170693753,6799486
46,447,0.9637666801259679,19262,2806.363355689117,6799486
46,447,0.9637666801259679,19262,2760.41795865723,6799486
46,447,0.9637666801259679,19262,2690.974879438207,6799486
46,447,0.9637666801259679,19262,2771.385592173559,6799486
46,447,0.9637666801259679,19262,2733.5434477030703,6799486
46,447,0.9637666801259679,19262,2797.236423568161,6799486
46,447,0.9637666801259679,19262,2805.8026223124402,6799486
47,662,0.98988422619448,15193,2686.1783847514453,20039567
47,662,0.98988422619448,15193,2633.9263915402607,20039567
47,662,0.98988422619448,15193,2665.349920985222,20039567
47,662,0.98988422619448,15193,2737.3055655329335,20039567
47,662,0.98988422619448,15193,2679.5735999205212,20039567
47,662,0.98988422619448,15193,2672.7345034409273,20039567
47,662,0.98988422619448,15193,2656.247312486527,20039567
47,662,0.98988422619448,15193,2641.4159784177527,20039567
47,662,0.98988422619448,15193,2660.910911604777,20039567
47,662,0.98988422619448,15193,2649.77480682111,20039567
48,653,0.9390421361345921,17032,2837.4762032806493,3627816
48,653,0.9390421361345921,17032,2782.9994937447195,3627816
48,653,0.9390421361345921,17032,2720.674423033215,3627816
48,653,0.9390421361345921,17032,2819.388255407795,3627816
48,653,0.9390421361345921,17032,2730.5363923814775,3627816
48,653,0.9390421361345921,17032,2723.976233106646,3627816
48,653,0.9390421361345921,17032,2764.8985828758578,3627816
48,653,0.9390421361345921,17032,2750.8762406036903,3627816
48,653,0.9390421361345921,17032,2769.407973914091,3627816
48,653,0.9390421361345921,17032,2819.5182208084098,3627816
49,633,0.8863121271665837,15093,2878.08994525739,1675323
49,633,0.8863121271665837,15093,2908.8366924574607,1675323
49,633,0.8863121271665837,15093,2847.095999198682,1675323
